id,seller_id,material,qty_kg,density_gcm,rate_g
5489,440,Chrome,734.2,0.258,2418.511
5490,129,Nickel,1073.6,0.53,2159.652
5491,67,Iron,312.0,2.783,1642.519
5492,131,Carbon,638.7,3.165,1565.996
5493,74,Platinum,800.3,1.866,1873.513
5494,366,Graphite,222.5,0.023,1288.906
5495,140,Concrete,190.1,1.723,2432.041
5496,380,Platinum,1171.1,3.442,178.455
5497,244,Paper,269.1,0.057,2031.646
5498,341,Carbon,1009.6,3.005,1591.666
5499,304,Ruby,884.5,3.062,37.264
5500,356,Fiber,940.8,1.916,512.642
5501,3,Rubber,345.1,2.101,2031.853
5502,196,Glass,1057.8,2.38,96.055
5503,14,Gold,115.8,0.909,506.385
5504,314,Quartz,150.3,2.11,915.812
5505,442,Ruby,383.4,1.719,2082.191
5506,105,Wood,1276.1,3.142,998.447
5507,470,Fiber,731.9,2.632,1983.776
5508,440,Rubber,1224.2,2.757,1455.625
5509,82,Stone,705.4,1.44,620.956
5510,345,Nickel,96.2,1.435,2124.098
5511,205,Sapphire,99.6,3.023,1123.754
5512,405,Gold,900.6,3.399,2405.928
5513,175,Steel,28.4,1.793,159.829
5514,408,Steel,1285.8,0.301,1470.275
5515,413,Rubber,699.9,0.266,830.692
5516,357,Brass,522.2,3.028,1649.517
5517,279,Wood,249.7,2.347,1608.79
5518,431,Sapphire,716.7,0.527,466.287
5519,102,Brass,1386.2,3.165,355.381
5520,115,Rubber,727.0,3.026,928.847
5521,285,Aluminum,296.6,3.203,1848.792
5522,305,Chrome,1263.9,0.731,253.749
5523,38,Quartz,242.6,3.287,1655.564
5524,101,Paper,13.8,3.304,1912.459
5525,327,Clay,465.9,1.79,197.612
5526,57,Titanium,1371.8,3.487,1368.428
5527,411,Paper,959.1,1.993,816.36
5528,281,Diamond,51.0,2.316,1030.283
5529,169,Diamond,67.4,2.727,2488.176
5530,165,Platinum,1351.4,0.073,2288.027
5531,399,Quartz,221.2,1.387,715.361
5532,223,Amethyst,542.2,0.224,1973.817
5533,432,Paper,247.0,1.525,557.045
5534,71,Glass,1003.1,0.083,737.245
5535,364,Quartz,1399.5,1.231,448.182
5536,142,Chrome,370.4,3.445,2432.322
5537,457,Nickel,855.5,1.132,1066.347
5538,324,Paper,908.9,0.705,338.29
5539,338,Fiber,785.4,1.979,1642.587
5540,359,Stainless,740.5,1.688,1786.98
5541,66,Metal,1350.9,1.367,1422.156
5542,21,Emerald,410.4,2.154,30.344
5543,46,Iron,1107.2,0.802,2279.16
5544,360,Chrome,1271.5,2.56,2292.857
5545,112,Rubber,1095.7,1.295,1319.252
5546,433,Nickel,976.0,0.179,1485.726
5547,311,Bronze,1166.8,3.32,716.138
5548,369,Rubber,450.6,1.97,877.807
5549,125,Gold,1211.5,2.506,2048.511
5550,203,Bronze,253.6,2.693,789.741
5551,491,Concrete,39.6,0.082,302.147
5552,307,Emerald,1421.6,0.82,344.697
5553,394,Concrete,585.5,3.14,1687.1
5554,254,Quartz,665.3,2.35,796.621
5555,343,Steel,732.9,2.853,607.458
5556,252,Fabric,436.5,2.792,1213.087
5557,86,Stone,889.0,1.461,270.012
5558,466,Sapphire,655.8,0.488,1990.146
5559,489,Aluminum,1400.0,1.534,883.951
5560,484,Pearl,67.1,1.479,272.957
5561,304,Aluminum,166.9,2.253,972.337
5562,292,Zinc,690.7,1.448,1081.291
5563,238,Pearl,566.0,3.488,1872.898
5564,16,Leather,176.5,3.316,630.672
5565,311,Pearl,766.3,2.185,1533.939
5566,278,Platinum,182.1,1.331,1656.444
5567,345,Bronze,571.0,2.866,1198.394
5568,442,Carbon,807.8,1.72,59.453
5569,48,Stone,61.6,2.323,1720.199
5570,210,Zinc,874.5,1.182,290.978
5571,434,Opal,626.4,1.368,2444.791
5572,474,Rubber,306.7,2.849,1693.216
5573,320,Chrome,104.1,1.693,489.14
5574,499,Emerald,280.8,2.955,2289.931
5575,463,Aluminum,200.6,1.856,120.145
5576,85,Amethyst,1253.2,0.311,1719.094
5577,119,Glass,1080.5,1.289,1645.81
5578,285,Wood,863.2,0.227,821.658
5579,287,Nickel,157.1,0.287,466.013
5580,441,Emerald,999.8,2.9,2392.688
5581,439,Platinum,1297.9,2.755,1736.915
5582,105,Clay,916.3,1.265,532.909
5583,139,Glass,122.6,0.087,717.374
5584,170,Gold,588.7,0.151,1014.452
5585,341,Bronze,572.2,1.374,298.632
5586,148,Concrete,506.0,1.227,2318.758
5587,411,Zinc,903.6,2.244,1143.053
5588,183,Plastic,437.6,1.285,152.519
5589,44,Concrete,876.0,3.205,2200.164
5590,236,Plastic,1108.8,2.744,525.454
5591,465,Diamond,437.4,0.455,1739.534
5592,286,Sapphire,1402.8,1.597,449.655
5593,221,Stainless,568.0,2.442,445.993
5594,165,Glass,942.6,1.001,572.24
5595,216,Quartz,376.4,1.403,1981.967
5596,322,Stainless,969.4,1.787,1447.854
5597,382,Zinc,281.7,0.786,1924.034
5598,356,Titanium,528.1,0.848,2218.916
5599,463,Pearl,1183.9,3.377,1792.929
5600,211,Plastic,403.6,2.254,2204.846
5601,44,Sapphire,42.7,3.113,1523.425
5602,129,Nickel,1379.7,1.52,120.337
5603,364,Opal,1227.9,0.857,2000.707
5604,411,Brass,570.0,1.376,1369.875
5605,274,Stainless,487.5,1.406,133.922
5606,22,Gold,71.0,2.969,236.077
5607,65,Graphite,1261.8,1.298,1180.996
5608,156,Brass,1030.3,1.924,1455.468
5609,72,Ceramic,796.4,2.296,47.563
5610,302,Copper,970.2,1.728,1920.972
5611,397,Emerald,562.2,2.188,258.952
5612,393,Nickel,786.0,0.127,1596.866
5613,80,Fabric,1326.0,1.638,659.889
5614,436,Aluminum,331.2,0.861,2398.928
5615,381,Gold,546.4,1.595,2405.5
5616,110,Graphite,637.6,1.248,81.043
5617,131,Plastic,502.4,1.001,2128.601
5618,488,Diamond,1215.6,2.637,455.408
5619,282,Nickel,983.8,2.748,777.688
5620,194,Aluminum,1238.2,2.774,1113.102
5621,179,Emerald,766.4,0.695,1638.763
5622,315,Stone,1103.9,1.301,567.47
5623,110,Silver,998.5,1.921,1847.58
5624,403,Amethyst,1004.4,1.042,984.157
5625,232,Clay,332.5,2.705,1759.278
5626,483,Amethyst,680.3,3.421,1458.765
5627,36,Stainless,1029.1,1.995,44.144
5628,97,Titanium,473.0,2.527,2046.467
5629,428,Quartz,508.4,0.164,1981.657
5630,252,Carbon,359.0,0.072,20.943
5631,326,Ruby,148.7,1.169,1437.209
5632,231,Ceramic,492.1,2.244,786.689
5633,307,Metal,998.3,0.924,198.778
5634,9,Opal,690.3,2.687,2313.68
5635,253,Zinc,1268.2,3.02,869.335
5636,399,Chrome,755.9,1.312,1173.657
5637,52,Nickel,123.9,2.581,250.449
5638,442,Ruby,154.4,0.093,1500.925
5639,214,Diamond,1285.7,3.159,391.669
5640,360,Stainless,1006.0,0.745,665.107
5641,244,Zinc,295.7,1.288,323.617
5642,431,Quartz,1368.1,2.582,2143.957
5643,157,Aluminum,1396.0,0.806,1285.076
5644,161,Rubber,1095.1,1.629,424.219
5645,307,Nickel,962.3,3.337,820.533
5646,476,Bronze,449.6,1.882,1623.252
5647,300,Silver,1330.6,2.695,660.287
5648,364,Sapphire,145.2,3.359,264.453
5649,145,Amethyst,1133.6,3.015,992.133
5650,448,Gold,702.8,3.191,536.522
5651,492,Fiber,1309.1,1.393,85.285
5652,416,Ceramic,107.7,2.074,2053.066
5653,449,Paper,1097.5,1.189,1807.761
5654,173,Ruby,299.3,1.468,662.44
5655,207,Opal,409.6,1.062,2113.745
5656,205,Steel,1132.9,0.845,633.6
5657,250,Stone,1309.5,1.707,2321.988
5658,166,Chrome,1159.6,2.705,832.815
5659,30,Stone,771.7,2.941,1345.517
5660,365,Stainless,151.4,0.979,2210.128
5661,335,Plastic,563.9,0.333,470.978
5662,28,Zinc,1386.9,0.988,1834.216
5663,490,Leather,320.4,1.956,719.908
5664,326,Glass,147.5,0.847,135.871
5665,352,Iron,1198.6,1.096,1339.668
5666,363,Topaz,169.0,1.971,1649.721
5667,407,Stone,524.8,3.129,1735.866
5668,196,Metal,629.2,1.871,2382.616
5669,160,Carbon,525.5,0.115,875.739
5670,385,Leather,774.7,1.076,819.622
5671,464,Rubber,839.9,0.201,2291.962
5672,6,Brass,873.7,1.978,1654.145
5673,377,Copper,1154.7,0.846,791.461
5674,365,Opal,146.4,1.305,253.459
5675,362,Zinc,924.1,2.999,732.687
5676,297,Emerald,59.4,1.824,126.829
5677,433,Pearl,733.8,2.831,841.454
5678,436,Wood,1352.5,2.681,677.511
5679,205,Opal,278.9,0.089,781.505
5680,64,Bronze,764.5,0.271,884.729
5681,184,Platinum,88.5,1.148,690.34
5682,216,Topaz,310.1,1.248,188.202
5683,38,Ceramic,368.8,1.459,2327.699
5684,366,Brass,1084.1,0.746,255.119
5685,140,Rubber,42.1,1.569,646.633
5686,390,Titanium,560.0,2.374,22.858
5687,470,Aluminum,1216.8,1.432,2072.038
5688,322,Concrete,889.0,2.08,98.97
5689,332,Bronze,733.3,3.036,289.642
5690,153,Carbon,715.2,0.855,1105.468
5691,386,Pearl,791.0,3.193,1105.638
5692,221,Stainless,148.6,2.27,1304.184
5693,475,Zinc,606.1,1.607,1148.387
5694,195,Leather,891.0,1.682,1926.663
5695,377,Quartz,474.1,0.419,2011.396
5696,192,Wood,261.1,2.736,123.95
5697,175,Platinum,1016.4,2.535,2398.998
5698,373,Sapphire,775.5,1.085,1356.595
5699,265,Clay,1010.8,3.037,1958.761
5700,311,Paper,819.5,1.672,987.625
5701,87,Clay,648.0,0.741,1328.517
5702,30,Pearl,151.2,0.392,868.454
5703,347,Gold,570.5,0.574,361.062
5704,125,Pearl,1127.0,3.177,1900.754
5705,128,Silver,370.0,2.459,780.544
5706,317,Glass,991.5,2.249,1475.88
5707,23,Gold,892.5,1.137,100.156
5708,240,Pearl,296.8,2.35,433.762
5709,153,Leather,710.4,0.138,2493.251
5710,144,Paper,370.0,1.481,2249.193
5711,101,Steel,289.5,2.868,978.928
5712,63,Brass,672.6,0.101,1312.256
5713,196,Stainless,879.5,2.277,2230.769
5714,419,Sapphire,1134.6,1.542,366.686
5715,224,Rubber,1065.1,2.469,928.352
5716,58,Quartz,58.5,3.35,2003.279
5717,434,Quartz,356.0,0.859,2046.762
5718,444,Steel,1198.8,0.755,1496.935
5719,224,Quartz,25.7,2.033,1208.55
5720,270,Fiber,588.4,0.107,2329.003
5721,474,Platinum,274.6,0.4,2054.748
5722,434,Stone,323.2,2.996,1609.082
5723,424,Platinum,768.1,1.779,318.182
5724,224,Copper,922.1,2.406,1050.529
5725,394,Copper,461.6,2.755,61.149
5726,291,Stone,757.6,0.758,319.715
5727,401,Aluminum,316.8,0.585,666.085
5728,2,Fiber,62.3,1.889,751.512
5729,96,Gold,709.2,0.196,354.141
5730,92,Leather,788.5,1.389,2104.682
5731,201,Emerald,754.8,0.436,2361.043
5732,190,Aluminum,479.1,2.298,369.531
5733,328,Gold,553.2,0.748,605.897
5734,209,Fiber,481.4,3.359,667.701
5735,400,Stone,254.2,1.715,209.448
5736,300,Leather,1380.7,2.883,374.151
5737,165,Concrete,761.2,1.645,670.392
5738,464,Gold,1226.7,3.139,1729.131
5739,183,Chrome,1290.2,0.293,2400.268
5740,87,Ruby,277.3,2.878,2194.915
5741,59,Clay,400.3,2.356,314.463
5742,4,Stainless,494.2,1.781,115.057
5743,325,Clay,887.5,1.215,1077.59
5744,411,Stone,506.8,2.202,1715.737
5745,417,Steel,338.1,2.533,934.216
5746,272,Diamond,1359.5,2.153,1797.603
5747,133,Quartz,186.6,2.104,1539.531
5748,469,Quartz,870.8,1.704,151.479
5749,413,Leather,760.9,0.816,1798.598
5750,135,Diamond,1376.0,1.792,259.697
5751,111,Concrete,736.8,1.884,1299.185
5752,282,Quartz,403.8,0.65,1513.331
5753,172,Opal,1113.5,1.451,1316.582
5754,53,Brass,653.4,2.429,1038.736
5755,365,Stainless,1354.1,3.375,1898.92
5756,448,Aluminum,1186.4,2.422,1411.724
5757,452,Chrome,917.8,1.102,1775.876
5758,53,Leather,1090.2,0.661,1309.729
5759,144,Fabric,428.2,0.651,1872.189
5760,374,Paper,342.9,1.711,256.625
5761,237,Sapphire,424.1,0.316,779.427
5762,39,Bronze,1397.0,1.8,1805.529
5763,72,Plastic,781.3,3.471,204.815
5764,73,Leather,1166.5,2.69,521.505
5765,377,Zinc,1337.5,0.151,763.825
5766,393,Paper,1335.5,1.647,1687.56
5767,455,Graphite,1084.3,2.499,1419.828
5768,182,Quartz,648.2,3.385,2479.43
5769,429,Clay,1337.1,0.412,637.759
5770,327,Stone,927.8,1.493,780.092
5771,413,Bronze,19.9,1.366,2401.202
5772,408,Metal,1216.9,1.318,1236.156
5773,168,Plastic,1243.6,2.007,835.72
5774,497,Quartz,450.7,2.481,337.557
5775,363,Clay,498.9,2.135,1370.972
5776,36,Nickel,621.3,2.213,110.174
5777,201,Platinum,827.8,1.428,1573.953
5778,107,Platinum,933.2,1.802,1848.686
5779,269,Rubber,807.6,3.144,1955.254
5780,227,Steel,1266.8,1.52,1071.857
5781,488,Paper,650.9,2.28,1898.145
5782,306,Rubber,431.2,2.748,2461.609
5783,290,Platinum,416.0,1.228,1634.972
5784,392,Silver,371.0,2.52,284.591
5785,195,Brass,173.7,2.987,2428.461
5786,194,Plastic,1130.5,3.313,140.914
5787,175,Rubber,407.0,2.346,1145.914
5788,335,Amethyst,349.7,2.887,1368.619
5789,471,Fiber,26.2,0.844,1671.397
5790,473,Quartz,764.9,2.641,1576.02
5791,137,Iron,968.9,1.136,681.527
5792,317,Rubber,1098.7,2.069,1513.232
5793,165,Ceramic,514.1,0.235,2388.488
5794,337,Iron,1342.0,2.803,1635.823
5795,408,Rubber,606.2,2.358,2333.081
5796,27,Plastic,509.8,3.274,626.262
5797,419,Plastic,1348.4,0.028,2126.065
5798,263,Stone,301.0,0.523,2422.026
5799,458,Quartz,1301.9,0.666,812.381
5800,333,Wood,868.6,2.479,388.413
5801,72,Steel,433.8,0.61,1415.207
5802,154,Ruby,553.6,0.64,317.804
5803,237,Stone,358.2,1.624,2060.234
5804,99,Copper,1105.3,2.21,1255.427
5805,64,Stone,1059.0,0.572,1140.963
5806,334,Fiber,1199.7,0.229,149.455
5807,469,Concrete,1376.6,1.901,536.515
5808,173,Wood,67.7,0.725,30.45
5809,372,Pearl,245.7,0.703,575.219
5810,51,Topaz,1323.1,2.149,2500.043
5811,343,Copper,643.9,3.304,379.83
5812,118,Pearl,422.3,3.472,2239.692
5813,416,Pearl,343.1,2.23,1691.59
5814,293,Glass,1318.3,0.8,1867.627
5815,107,Paper,189.1,0.785,92.524
5816,170,Ceramic,1231.1,3.27,439.459
5817,445,Diamond,1354.2,1.012,2295.407
5818,39,Topaz,378.7,1.456,2314.507
5819,178,Diamond,896.3,1.627,552.991
5820,88,Iron,1214.4,0.048,1663.229
5821,23,Stainless,1063.7,3.216,2438.428
5822,162,Fiber,769.5,2.586,1594.252
5823,263,Diamond,19.4,2.397,608.926
5824,371,Pearl,1233.5,0.535,1164.162
5825,441,Copper,977.8,1.809,680.145
5826,7,Bronze,408.4,3.392,1186.82
5827,291,Fabric,812.4,0.939,788.518
5828,367,Ruby,903.8,2.502,1259.533
5829,427,Ruby,1202.5,0.837,1232.526
5830,477,Titanium,1357.6,0.626,1432.121
5831,32,Opal,765.2,2.845,1343.13
5832,482,Titanium,57.4,2.597,313.339
5833,5,Glass,1187.1,0.026,1483.601
5834,37,Carbon,733.7,2.168,633.474
5835,365,Clay,547.9,1.803,328.882
5836,83,Nickel,418.8,0.651,2101.641
5837,465,Quartz,527.3,1.35,120.612
5838,86,Opal,449.4,2.519,443.728
5839,184,Pearl,775.6,2.563,1412.592
5840,453,Wood,483.6,1.3,1314.078
5841,30,Fiber,251.3,3.49,820.484
5842,440,Platinum,425.8,2.849,385.0
5843,417,Rubber,410.6,0.315,372.261
5844,386,Diamond,1132.9,0.253,2004.346
5845,495,Carbon,416.0,3.101,1250.387
5846,298,Clay,934.6,2.257,246.134
5847,453,Platinum,797.9,3.136,2318.627
5848,178,Wood,1151.0,0.796,90.091
5849,51,Clay,9.0,2.304,2145.772
5850,118,Fabric,616.0,1.488,1440.633
5851,396,Glass,986.5,1.861,2266.101
5852,269,Nickel,720.7,1.711,563.456
5853,362,Steel,138.3,3.284,1598.65
5854,241,Paper,64.3,0.66,1764.626
5855,196,Concrete,953.7,0.28,1479.546
5856,489,Stainless,1364.9,0.461,332.035
5857,456,Fabric,825.0,2.0,1621.493
5858,435,Amethyst,639.1,1.042,2139.036
5859,50,Fabric,780.7,3.009,270.766
5860,478,Topaz,231.3,1.128,199.253
5861,3,Ruby,272.8,2.513,499.773
5862,332,Ruby,804.7,3.275,2401.048
5863,8,Wood,802.7,0.474,2120.967
5864,192,Quartz,96.8,0.596,827.971
5865,266,Diamond,277.9,2.753,1409.941
5866,434,Bronze,623.4,0.92,2098.226
5867,11,Titanium,684.1,1.592,1206.045
5868,136,Opal,983.0,3.03,716.306
5869,257,Fiber,698.9,1.966,1989.95
5870,127,Aluminum,459.1,1.894,1390.253
5871,430,Copper,938.7,3.384,1389.939
5872,178,Metal,103.3,3.27,99.47
5873,444,Steel,1154.2,2.215,792.995
5874,101,Graphite,680.3,0.891,1927.716
5875,496,Fiber,186.0,2.625,1053.085
5876,367,Plastic,809.8,1.958,28.864
5877,304,Diamond,1316.9,0.704,949.598
5878,33,Silver,320.8,1.853,153.731
5879,454,Copper,645.7,2.405,1428.509
5880,55,Leather,1334.2,0.256,964.213
5881,383,Steel,308.7,2.448,1749.881
5882,158,Topaz,419.3,3.015,257.402
5883,69,Ruby,184.4,2.584,2491.9
5884,398,Concrete,295.4,0.735,1673.415
5885,375,Steel,1414.0,3.313,1196.219
5886,333,Nickel,61.3,2.083,1782.997
5887,333,Quartz,221.7,3.449,218.204
5888,189,Fabric,734.1,0.581,1229.176
5889,5,Zinc,39.8,0.636,255.724
5890,216,Quartz,1263.5,0.292,977.652
5891,471,Nickel,1339.4,1.518,2079.82
5892,449,Platinum,1325.6,0.041,688.633
5893,253,Copper,1344.2,3.048,1219.685
5894,106,Graphite,671.6,1.25,1925.234
5895,492,Clay,1218.4,2.265,545.899
5896,67,Opal,200.8,0.177,591.199
5897,16,Paper,508.0,2.744,297.789
5898,390,Sapphire,339.0,2.874,1163.664
5899,476,Glass,823.4,0.292,1155.114
5900,465,Gold,1022.5,1.426,1321.339
5901,251,Copper,235.8,3.079,2433.75
5902,130,Platinum,146.7,1.082,1468.609
5903,92,Carbon,506.1,0.719,2195.426
5904,411,Ceramic,15.9,0.597,1214.074
5905,212,Graphite,96.1,1.537,1198.144
5906,411,Platinum,895.0,2.161,1303.718
5907,487,Pearl,266.6,2.004,578.338
5908,40,Sapphire,378.2,2.214,517.598
5909,221,Iron,1001.9,0.23,1118.733
5910,55,Fabric,1224.0,1.642,1300.669
5911,191,Stone,473.5,0.911,846.428
5912,478,Brass,332.6,1.248,1825.017
5913,370,Concrete,902.7,1.437,1033.147
5914,178,Steel,74.0,1.539,772.055
5915,269,Titanium,391.7,0.842,1558.049
5916,153,Nickel,1299.3,0.865,668.327
5917,107,Plastic,283.8,0.743,1161.545
5918,394,Topaz,862.0,3.118,1417.235
5919,350,Metal,460.4,0.947,1965.168
5920,418,Leather,593.7,0.348,685.008
5921,95,Ruby,200.3,0.653,2236.524
5922,263,Emerald,213.0,1.483,1912.925
5923,173,Fiber,1326.9,1.122,288.523
5924,289,Chrome,600.0,2.716,2184.948
5925,302,Copper,861.5,2.94,68.474
5926,363,Rubber,414.6,1.115,336.981
5927,482,Iron,1255.3,0.32,73.073
5928,413,Stone,866.3,0.98,1152.378
5929,455,Stone,180.0,3.467,128.621
5930,9,Bronze,382.9,1.997,2185.269
5931,477,Gold,358.6,2.299,2218.135
5932,405,Steel,140.0,2.417,462.158
5933,330,Quartz,304.0,1.132,2399.741
5934,381,Stainless,462.3,1.374,1466.795
5935,288,Gold,1043.9,0.559,1298.2
5936,1,Glass,177.3,0.981,900.89
5937,44,Bronze,1372.7,0.756,1938.405
5938,63,Silver,734.3,1.709,1650.868
5939,235,Emerald,1276.6,1.072,38.427
5940,258,Clay,1378.7,1.668,529.082
5941,169,Fiber,785.9,1.104,1061.43
5942,115,Graphite,627.4,1.16,1498.593
5943,114,Steel,1362.6,2.838,1331.062
5944,344,Rubber,437.2,1.919,1801.399
5945,420,Nickel,1413.3,0.526,1416.382
5946,113,Iron,349.6,1.721,70.0
5947,437,Silver,490.9,2.498,1067.144
5948,388,Bronze,481.6,1.337,77.507
5949,58,Amethyst,465.1,2.533,487.558
5950,433,Brass,1300.2,0.252,1200.634
5951,298,Ruby,268.8,0.407,157.824
5952,254,Opal,705.2,1.738,2.394
5953,231,Opal,385.3,2.064,1795.489
5954,458,Metal,448.7,0.839,530.351
5955,98,Glass,814.1,0.304,782.244
5956,135,Plastic,309.2,1.854,525.739
5957,458,Stone,88.2,3.279,2023.47
5958,295,Carbon,783.6,0.629,2172.892
5959,322,Zinc,192.1,1.288,1393.421
5960,451,Leather,1340.8,1.527,1806.506
5961,161,Stainless,287.2,1.24,2179.24
5962,199,Gold,497.9,1.697,614.722
5963,418,Stainless,154.5,2.134,713.228
5964,6,Plastic,326.9,3.126,598.731
5965,31,Paper,1384.9,2.091,2290.665
5966,65,Amethyst,396.9,0.605,234.37
5967,231,Graphite,542.8,2.74,890.814
5968,445,Diamond,11.4,2.975,767.932
5969,121,Quartz,312.1,2.215,1068.633
5970,125,Carbon,1279.5,2.225,368.229
5971,124,Concrete,662.2,2.722,444.351
5972,51,Plastic,498.8,0.656,1718.195
5973,134,Stone,69.0,0.391,348.02
5974,96,Diamond,101.3,3.122,1444.117
5975,66,Glass,574.1,3.191,1681.112
5976,74,Graphite,580.9,0.211,1933.808
5977,244,Paper,103.7,2.766,2474.906
5978,54,Fabric,630.5,0.248,2158.015
5979,128,Wood,690.6,2.776,1805.328
5980,359,Stainless,1109.4,2.534,795.855
5981,492,Gold,1411.0,0.2,268.607
5982,178,Platinum,637.0,1.921,1822.286
5983,89,Graphite,1178.8,3.177,783.384
5984,285,Gold,1.1,1.153,161.704
5985,115,Stainless,563.1,0.385,1356.339
5986,81,Gold,328.5,1.705,2468.989
5987,46,Opal,714.5,2.666,243.568
5988,432,Platinum,638.6,1.715,1123.076
5989,131,Steel,10.8,1.704,1667.044
5990,391,Topaz,175.8,1.909,354.978
5991,148,Clay,969.6,2.813,2099.219
5992,286,Pearl,899.0,2.16,1774.625
5993,303,Concrete,429.0,2.345,467.946
5994,484,Carbon,613.5,0.332,2164.796
5995,387,Paper,1356.7,2.65,1404.103
5996,54,Platinum,1053.6,1.721,1559.33
5997,200,Pearl,909.2,1.146,458.715
5998,266,Zinc,392.8,1.677,1210.099
5999,90,Paper,822.2,0.336,667.601
6000,202,Wood,405.1,0.773,796.63
6001,497,Rubber,926.2,3.341,1567.218
6002,252,Iron,623.7,0.282,129.493
6003,384,Iron,746.5,1.474,1144.77
6004,273,Concrete,374.3,1.427,197.04
6005,52,Carbon,1365.2,1.33,195.543
6006,84,Titanium,1265.6,2.074,2187.342
6007,457,Plastic,512.5,0.579,2312.919
6008,440,Fabric,15.0,0.51,1362.975
6009,12,Leather,1287.6,0.949,559.093
6010,325,Glass,865.0,2.972,594.434
6011,455,Pearl,961.1,2.319,1025.641
6012,477,Metal,1166.5,0.843,1147.109
6013,97,Bronze,146.2,2.461,1593.56
6014,37,Copper,1304.7,1.094,1796.051
6015,340,Leather,731.7,3.255,1244.955
6016,72,Brass,125.4,0.985,1937.799
6017,282,Fiber,575.6,0.355,2169.8
6018,435,Copper,758.6,1.618,252.242
6019,143,Metal,49.7,0.899,588.223
6020,267,Aluminum,1284.9,0.237,1903.437
6021,86,Brass,347.1,2.274,1873.242
6022,140,Brass,948.8,0.213,368.604
6023,88,Ruby,1190.5,2.252,1944.376
6024,205,Stainless,460.0,1.194,979.448
6025,44,Chrome,181.8,0.878,1307.538
6026,186,Titanium,575.0,3.119,865.202
6027,453,Clay,979.1,2.024,466.304
6028,327,Concrete,1120.4,0.672,225.944
6029,397,Topaz,1135.2,3.307,646.53
6030,111,Ruby,1050.3,2.06,590.15
6031,386,Diamond,12.5,1.982,2396.831
6032,214,Stone,715.7,1.616,2263.643
6033,111,Sapphire,1394.4,2.659,1589.178
6034,370,Fabric,931.7,1.863,1992.374
6035,425,Plastic,622.3,0.352,1790.8
6036,231,Bronze,762.4,0.255,2462.703
6037,276,Paper,1095.1,0.5,17.907
6038,52,Glass,1055.2,2.576,185.7
6039,4,Chrome,723.0,3.299,1169.123
6040,166,Wood,873.4,0.61,1730.409
6041,339,Plastic,687.1,2.373,1635.944
6042,104,Ruby,1387.6,1.216,668.008
6043,210,Wood,1168.7,2.19,1620.018
6044,288,Platinum,910.9,3.355,1568.984
6045,365,Ruby,564.0,2.667,2265.076
6046,145,Gold,536.6,2.246,563.786
6047,37,Chrome,172.7,2.305,54.935
6048,198,Brass,108.9,0.919,1522.994
6049,373,Steel,700.3,1.735,927.337
6050,195,Silver,1210.0,1.224,2016.113
6051,424,Topaz,743.0,0.289,775.304
6052,362,Nickel,241.6,3.39,1438.244
6053,310,Amethyst,777.1,1.08,1822.124
6054,73,Ruby,139.5,1.382,637.969
6055,435,Stone,938.5,0.441,317.202
6056,97,Diamond,485.4,2.862,2023.484
6057,270,Copper,946.2,3.396,542.124
6058,182,Carbon,1299.0,1.206,1742.407
6059,355,Steel,1213.4,2.683,641.459
6060,374,Quartz,1061.6,0.295,1036.961
6061,477,Fabric,28.3,2.963,1362.339
6062,145,Rubber,1404.0,2.387,1919.687
6063,36,Diamond,15.0,1.719,1295.738
6064,274,Copper,367.7,1.351,1942.705
6065,198,Sapphire,5.4,2.472,1009.372
6066,172,Diamond,1034.9,2.767,2096.792
6067,450,Brass,1313.3,3.119,257.347
6068,90,Quartz,1090.7,2.15,213.707
6069,270,Chrome,726.8,2.017,167.582
6070,65,Wood,538.5,0.329,542.589
6071,442,Gold,417.7,1.474,166.184
6072,354,Fiber,634.2,0.353,1648.105
6073,425,Aluminum,1346.2,3.376,1212.79
6074,417,Copper,1002.9,1.659,1481.723
6075,52,Stainless,394.5,1.606,253.739
6076,112,Pearl,1073.9,1.284,1910.216
6077,120,Gold,661.3,0.504,978.441
6078,200,Leather,862.9,1.907,454.688
6079,446,Fiber,1400.7,0.974,250.825
6080,82,Ruby,3.6,1.612,1250.373
6081,80,Diamond,1211.7,2.046,813.901
6082,10,Emerald,279.6,0.574,1694.377
6083,488,Leather,1007.6,0.647,330.294
6084,402,Chrome,1267.5,1.004,1017.029
6085,386,Stone,173.1,0.877,541.49
6086,183,Wood,656.2,2.753,936.226
6087,223,Brass,396.6,1.027,1708.457
6088,96,Brass,845.2,2.608,995.008
6089,419,Opal,467.5,1.431,533.92
6090,341,Leather,78.3,1.485,1405.009
6091,437,Aluminum,788.8,0.7,841.249
6092,163,Brass,765.5,0.114,1481.063
6093,420,Zinc,747.1,1.666,517.513
6094,115,Chrome,130.8,2.383,1902.353
6095,420,Nickel,1231.4,1.991,288.09
6096,323,Clay,56.1,0.201,2286.372
6097,151,Paper,732.1,3.377,1236.68
6098,65,Steel,1235.6,2.976,2387.062
6099,143,Amethyst,528.7,1.113,1193.169
6100,39,Stone,1277.3,2.858,1813.182
6101,425,Stainless,86.4,1.911,371.554
6102,173,Quartz,882.8,1.41,1225.364
6103,336,Silver,28.7,2.434,980.008
6104,226,Metal,746.9,2.823,2156.178
6105,451,Plastic,841.9,2.411,38.349
6106,188,Steel,1278.0,2.769,1508.707
6107,83,Copper,446.4,2.006,1942.497
6108,216,Opal,1415.0,1.362,2172.336
