id,user_id,category,description,date,value
4833,user_14,Plastic,Week language into fight. Heavy your sure wife improve light language door. Peace bit thousand,2008-08-20T16:27:21.792213,14025.53
4834,user_20,Leather,Rock happen determine. On day make. News gun various peace.,2015-12-12T16:27:21.792361,47583.13
4835,user_17,Carbon,Into church film show business history analysis. Send test mouth pass place rise life.,1985-01-14T16:27:21.792487,42590.33
4836,user_20,Diamond,Truth response seven free keep bank appear. Large would week pressure. Agent pattern enjoy agent.,2009-04-20T16:27:21.792642,36710.02
4837,user_29,Stone,Wind easy together wrong sure occur summer. Condition guy thing relationship.,2011-05-09T16:27:21.792771,36063.12
4838,user_30,Ruby,Wind foreign itself surface performance since stuff. Should apply mission term.,1984-12-27T16:27:21.792898,27021.63
4839,user_29,Ceramic,Career issue character total base technology prove course. Job young alone.,2011-10-13T16:27:21.793035,14561.39
4840,user_15,Ceramic,Expert strategy fact. Office boy market activity.,1999-02-26T16:27:21.793167,44840.26
4841,user_34,Steel,Central loss interesting purpose. Purpose during day. Father fall after child.,1988-01-06T16:27:21.793335,2775.01
4842,user_20,Paper,Read whom have. Final modern must evidence without range serve very.,2003-08-07T16:27:21.793471,2490.66
4843,user_35,Rubber,Campaign measure sing possible I. And soon some heavy individual social home. Trial seat blue,2020-09-24T16:27:21.793645,47547.68
4844,user_17,Nickel,Child travel brother. Who window rate. Young wrong wife part teach general.,2017-06-17T16:27:21.793825,45873.49
4845,user_10,Bronze,Some lot country everybody president respond smile speech.,2003-09-13T16:27:21.793952,47628.74
4846,user_47,Rubber,Fall paper talk fear budget decide. Law owner machine later without.,2000-01-24T16:27:21.794110,6969.82
4847,user_28,Emerald,Product system seem doctor open. Lawyer east late Mrs. Lose our present must Mrs bad,2019-05-05T16:27:21.794299,45631.86
4848,user_19,Metal,Movie imagine hospital image. Yeah film indeed surface service modern truth.,2005-11-05T16:27:21.794451,6450.35
4849,user_7,Ceramic,Year surface fish tend. Reduce hand manage we this. Power moment building attack general. Fact,2020-09-15T16:27:21.794673,32644.63
4850,user_12,Gold,Morning growth into feel enough miss. Know under approach wear clearly son new.,2015-02-10T16:27:21.794827,6781.26
4851,user_33,Plastic,Many history throw theory right your. Court week tonight through reach. Billion he reduce.,2013-02-16T16:27:21.795013,34436.96
4852,user_30,Quartz,Spend final south.,2021-10-05T16:27:21.795123,42359.42
4853,user_11,Zinc,People trip he her when prevent experience nation.,2001-07-29T16:27:21.795240,31890.31
4854,user_6,Gold,Option per evening discover say sea. Word nature fact condition such.,1994-09-17T16:27:21.795409,41849.13
4855,user_49,Sapphire,Need now glass about dog. Grow individual democratic us help plan. Subject story bag cultural.,1993-10-10T16:27:21.795650,34055.25
4856,user_46,Gold,Item box eight star poor few. Specific central for specific make.,2002-12-02T16:27:21.795819,8758.31
4857,user_28,Graphite,Theory government visit if professional doctor character. Expert decision could only.,1989-09-27T16:27:21.795982,33533.6
4858,user_28,Plastic,Movie age have.,1998-12-01T16:27:21.796094,35302.35
4859,user_16,Clay,Success well describe both statement kind then. Because send major.,1987-01-16T16:27:21.796244,31778.34
4860,user_37,Steel,Type focus event ever crime check.,1988-08-04T16:27:21.796362,3900.13
4861,user_43,Platinum,Close put house join actually affect second. Recently picture board plan identify determine. Trouble money,2013-07-09T16:27:21.796599,28887.82
4862,user_8,Topaz,Character learn fast especially yard. Employee member start. Hold image if.,2009-03-15T16:27:21.796786,33291.14
4863,user_49,Plastic,Future common message. Visit green thank produce within several perhaps. Drug measure wind practice.,2004-06-06T16:27:21.796974,48855.53
4864,user_22,Fiber,Sometimes best woman material six drop show. Shoulder mind until senior. Standard receive accept song,2009-07-08T16:27:21.797167,48192.78
4865,user_39,Steel,Way water thank create rule soldier. Left almost course agent.,2023-02-09T16:27:21.797319,48990.52
4866,user_48,Leather,Concern ever minute right. Teach east lead lot.,2014-02-01T16:27:21.797470,43559.73
4867,user_49,Metal,Worry kitchen would fall design news. Walk serve medical cover start ground job know.,1996-11-27T16:27:21.797635,28855.0
4868,user_18,Ceramic,Throughout democratic blood ever off. Occur offer above eye say her trip. Along exist team,2011-07-09T16:27:21.797848,6230.2
4869,user_39,Amethyst,Author claim trouble effort son establish memory. Physical hotel series role special mind politics. First,2002-10-29T16:27:21.798042,2693.68
4870,user_10,Fabric,End peace evening only understand. Improve government full place personal.,2005-07-14T16:27:21.798194,4492.68
4871,user_16,Gold,Itself bank commercial give more off. Better almost hard.,1994-02-19T16:27:21.798343,18999.17
4872,user_4,Leather,Position role seem travel thank.,2012-11-04T16:27:21.798455,27782.59
4873,user_19,Fiber,Never look color discover. Compare list speak program Mr deep although.,2021-06-15T16:27:21.798608,6044.23
4874,user_24,Platinum,Suddenly fear relationship easy. While term threat quality thousand. Truth near benefit new my.,1989-03-07T16:27:21.798792,14897.35
4875,user_30,Zinc,Safe anything plan mission she. Firm both land audience common kind. Rock how always number.,2017-02-01T16:27:21.799016,33165.55
4876,user_39,Ceramic,Training cut trade view. Share president see tax. Law kitchen soon.,2002-03-02T16:27:21.799197,44194.89
4877,user_44,Zinc,Send lot white doctor. Available campaign news drug inside. Ahead bank purpose care structure down,2006-10-04T16:27:21.799385,17777.8
4878,user_21,Graphite,Write first interesting wish would place interest marriage. Increase scene support would although fill. Seek,2009-07-11T16:27:21.799588,44187.63
4879,user_35,Amethyst,Action its response television especially feel from. Detail physical last purpose.,2022-07-21T16:27:21.799740,22026.7
4880,user_49,Plastic,Large name American hour recently word. Already know article number long like.,2005-05-09T16:27:21.799900,21810.3
4881,user_15,Brass,Of whom range food Democrat add identify.,2011-04-27T16:27:21.800022,44167.86
4882,user_16,Sapphire,Pressure deep now dog factor thing. Apply marriage case occur.,2011-05-28T16:27:21.800172,37063.96
4883,user_49,Gold,Probably nor standard dog program. Food focus while player trip option. National animal bar account,1986-08-15T16:27:21.800363,17576.18
4884,user_41,Glass,Manage style nice. Mouth develop able fish either its voice.,1985-12-12T16:27:21.800517,17818.34
4885,user_27,Steel,Ten also create factor issue. Nothing federal remember purpose.,2011-07-12T16:27:21.800667,15679.25
4886,user_36,Opal,Determine argue some administration kid. Particular boy read design dinner site. Position program expert detail.,2021-03-04T16:27:21.800887,21661.33
4887,user_15,Emerald,Represent ok pass baby dinner others. West suddenly live join fall. Service quickly growth give,1992-10-02T16:27:21.801076,2698.98
4888,user_24,Copper,Just interest pass goal reveal.,2000-05-07T16:27:21.801188,46581.52
4889,user_26,Zinc,Movie sea safe also lawyer. Series break street social choose I federal life. Fly accept,2005-06-10T16:27:21.801376,46883.3
4890,user_44,Leather,Body movement medical perform discuss. People next network technology.,2002-12-05T16:27:21.801524,42068.92
4891,user_37,Fabric,Bag hour miss need ten live. Chair detail enjoy especially.,1989-10-05T16:27:21.801673,25028.32
4892,user_6,Ceramic,Any serious under effort special high. Must debate stock individual friend more recognize. Easy leg,2005-04-29T16:27:21.801836,9834.58
4893,user_7,Clay,Shoulder act military start face store. Need guy different mother.,1987-09-27T16:27:21.801906,10404.85
4894,user_34,Carbon,Future usually we option. Player employee fire his value both worry. Lot most detail arm,1993-07-31T16:27:21.801991,35976.73
4895,user_48,Wood,Simple production benefit three decide force action. Him easy world force out other.,1988-09-14T16:27:21.802056,31224.36
4896,user_10,Amethyst,Senior look want better describe decade. Position few attack statement grow.,2020-08-20T16:27:21.802118,38456.12
4897,user_50,Ruby,Less report simply across about thousand. Trip few prepare until environmental.,1986-12-12T16:27:21.802178,24864.79
4898,user_43,Silver,Card resource dinner believe painting. Budget get cover.,1995-06-28T16:27:21.802238,16729.24
4899,user_10,Platinum,Thousand floor memory north east establish simple. Research seem address catch.,2001-01-06T16:27:21.802298,10081.29
4900,user_29,Silver,Only anything magazine thought always quickly. Response require so personal across. Administration evening present section,2020-11-21T16:27:21.802372,7597.31
4901,user_17,Metal,Board he born during investment final understand. Together learn team everything outside party.,2003-06-24T16:27:21.802435,22013.67
4902,user_22,Steel,Project night feel these.,1990-02-05T16:27:21.802482,49378.66
4903,user_3,Plastic,When the impact idea himself. Result message about.,1985-07-26T16:27:21.802544,17262.17
4904,user_36,Platinum,Wide source program eight determine front. Piece sure identify measure manage. Number put head various,2008-06-15T16:27:21.802630,16175.48
4905,user_47,Titanium,Future international happen use. Treat far common hold government already. Represent run peace call.,2008-06-18T16:27:21.802705,22305.21
4906,user_11,Stone,Feel group defense nothing value million per. Different recent shoulder culture. Walk record stand at,2008-10-21T16:27:21.802784,35514.03
4907,user_50,Titanium,Billion wait shake serious seek this light. Writer contain possible city tax manage magazine build.,2004-07-27T16:27:21.802869,555.03
4908,user_49,Emerald,Because finally price miss pattern around. Themselves prevent parent development against involve ago.,2017-03-23T16:27:21.802930,5280.81
4909,user_32,Aluminum,Evening doctor probably system start. Ago create debate.,2016-12-30T16:27:21.802989,27587.3
4910,user_34,Ruby,Again response car beat. Partner form power remember certain from.,2019-11-27T16:27:21.803048,4557.92
4911,user_6,Chrome,Significant movie issue third face. Yes lead movie us discuss small. Street know case finish,1989-01-19T16:27:21.803197,21465.24
4912,user_31,Topaz,Cost two discuss either particularly least room. House Mr conference hit could third attention population.,2011-02-16T16:27:21.803290,48738.11
4913,user_49,Carbon,Sit kind to issue protect. Thus better author left agree. They expect meeting religious system,1996-08-15T16:27:21.803376,30091.48
4914,user_30,Copper,Safe already site fight.,2014-03-28T16:27:21.803425,4151.45
4915,user_47,Bronze,Exist much new. This military argue. Loss nation mention set science color threat. Agree peace,1989-09-30T16:27:21.803507,40211.49
4916,user_38,Fiber,Newspaper agent interview author according early TV customer. Personal speech realize yourself rich bar make.,1985-04-17T16:27:21.803582,46413.47
4917,user_18,Metal,Edge hear walk itself part skill hope. Bring join cup theory. Maybe have news couple,2000-07-18T16:27:21.803654,19658.72
4918,user_28,Fabric,Against ago hotel early deal American. Trial nation cause billion. Become artist test.,1990-10-03T16:27:21.803725,23752.06
4919,user_10,Rubber,Receive site else back. Design face bar. Bring discover official upon.,2010-10-26T16:27:21.803800,46250.37
4920,user_36,Nickel,Late answer conference growth. Majority important detail few election believe.,2008-07-05T16:27:21.803859,32681.33
4921,user_43,Pearl,Be challenge business natural color minute. Save include moment trouble reach born. Building ok explain,2000-12-18T16:27:21.803933,24097.54
4922,user_20,Wood,Response large understand recent strong very left fall. System then response herself.,1999-03-22T16:27:21.803992,6691.48
